index,timestamp,datetime,soil_moisture_raw,soil_temp_c,air_temp_c,air_humidity_pct,lux,checksum_ok
969,1774282402,2026-03-23 16:13:22,3743,20.57,23.74,42.65,22.3,INTERP
970,1774283002,2026-03-23 16:23:22,3743,20.60,22.38,43.16,0.0,INTERP
971,1774283602,2026-03-23 16:33:22,3744,20.26,21.84,42.00,1.6,INTERP
972,1774284202,2026-03-23 16:43:22,3748,20.29,22.27,43.80,2.3,INTERP
973,1774284802,2026-03-23 16:53:22,3744,20.24,22.60,43.63,0.7,INTERP
974,1774285402,2026-03-23 17:03:22,3740,20.05,22.32,44.04,0.7,INTERP
975,1774286002,2026-03-23 17:13:22,3738,20.07,22.17,43.31,1.1,INTERP
976,1774286602,2026-03-23 17:23:22,3746,19.99,22.05,42.90,0.7,INTERP
977,1774287202,2026-03-23 17:33:22,3747,19.81,21.87,43.76,0.2,INTERP
978,1774287802,2026-03-23 17:43:22,3752,19.72,21.27,43.57,1.5,INTERP
979,1774288402,2026-03-23 17:53:22,3749,19.80,21.50,44.95,2.0,INTERP
980,1774289002,2026-03-23 18:03:22,3753,19.57,21.71,44.42,0.3,INTERP
981,1774289602,2026-03-23 18:13:22,3751,19.47,21.22,44.54,0.4,INTERP
982,1774290202,2026-03-23 18:23:22,3757,19.50,22.04,44.11,2.2,INTERP
983,1774290802,2026-03-23 18:33:22,3757,19.52,21.09,45.34,2.0,INTERP
984,1774291402,2026-03-23 18:43:22,3756,19.33,21.31,45.29,0.3,INTERP
985,1774292002,2026-03-23 18:53:22,3758,19.27,21.40,45.40,1.2,INTERP
986,1774292602,2026-03-23 19:03:22,3753,19.46,21.26,44.67,0.5,INTERP
987,1774293202,2026-03-23 19:13:22,3753,19.41,21.44,44.55,1.6,INTERP
988,1774293802,2026-03-23 19:23:22,3750,19.35,20.47,44.42,0.3,INTERP
989,1774294402,2026-03-23 19:33:22,3759,19.15,21.35,44.66,0.3,INTERP
990,1774295002,2026-03-23 19:43:22,3754,19.16,20.92,45.43,1.3,INTERP
991,1774295602,2026-03-23 19:53:22,3756,19.13,21.03,45.63,0.0,INTERP
992,1774296202,2026-03-23 20:03:22,3763,18.98,20.93,44.07,1.7,INTERP
993,1774296802,2026-03-23 20:13:22,3760,19.00,20.86,44.53,0.8,INTERP
994,1774297402,2026-03-23 20:23:22,3764,18.83,20.90,45.35,1.0,INTERP
995,1774298002,2026-03-23 20:33:22,3760,18.94,21.19,45.33,2.4,INTERP
996,1774298602,2026-03-23 20:43:22,3761,18.71,20.77,44.69,1.4,INTERP
997,1774299202,2026-03-23 20:53:22,3767,18.83,20.60,45.27,1.6,INTERP
998,1774299802,2026-03-23 21:03:22,3762,18.81,21.04,45.54,2.3,INTERP
999,1774300402,2026-03-23 21:13:22,3767,18.72,21.28,45.29,1.6,INTERP
1000,1774301002,2026-03-23 21:23:22,3764,18.87,20.98,44.23,0.6,INTERP
1001,1774301602,2026-03-23 21:33:22,3768,18.73,21.00,45.54,2.1,INTERP
1002,1774302202,2026-03-23 21:43:22,3771,18.73,20.88,44.71,1.7,INTERP
1003,1774302802,2026-03-23 21:53:22,3767,18.67,21.02,44.89,1.9,INTERP
1004,1774303402,2026-03-23 22:03:22,3771,18.62,20.90,45.04,2.4,INTERP
1005,1774304002,2026-03-23 22:13:22,3770,18.63,21.10,45.84,1.1,INTERP
1006,1774304602,2026-03-23 22:23:22,3774,18.51,21.54,44.78,2.4,INTERP
1007,1774305202,2026-03-23 22:33:22,3776,18.54,21.10,44.21,2.1,INTERP
1008,1774305802,2026-03-23 22:43:22,3768,18.55,21.20,44.18,0.6,INTERP
1009,1774306402,2026-03-23 22:53:22,3775,18.71,21.30,44.09,1.6,INTERP
1010,1774307002,2026-03-23 23:03:22,3775,18.62,21.26,45.03,0.8,INTERP
1011,1774307602,2026-03-23 23:13:22,3775,18.58,21.42,45.35,1.8,INTERP
1012,1774308202,2026-03-23 23:23:22,3780,18.62,21.13,44.38,0.5,INTERP
1013,1774308802,2026-03-23 23:33:22,3773,18.67,21.09,44.06,2.1,INTERP
1014,1774309402,2026-03-23 23:43:22,3779,18.51,21.83,44.40,1.9,INTERP
1015,1774310002,2026-03-23 23:53:22,3785,18.43,21.18,44.71,1.4,INTERP
1016,1774310602,2026-03-24 00:03:22,3779,18.56,21.74,44.76,0.1,INTERP
1017,1774311202,2026-03-24 00:13:22,3779,18.71,21.60,44.33,1.2,INTERP
1018,1774311802,2026-03-24 00:23:22,3786,18.69,22.12,44.16,1.4,INTERP
1019,1774312402,2026-03-24 00:33:22,3788,18.64,22.12,44.41,0.1,INTERP
1020,1774313002,2026-03-24 00:43:22,3783,18.67,21.74,44.66,0.9,INTERP
1021,1774314092,2026-03-24 01:01:32,3786,19.25,22.75,42.99,0.0,OK
1022,1774314692,2026-03-24 01:11:32,3791,19.25,22.79,43.90,0.0,OK
1023,1774315292,2026-03-24 01:21:32,3786,19.25,23.13,44.10,0.0,OK
1024,1774315892,2026-03-24 01:31:32,3780,19.37,22.99,45.12,0.0,OK
1025,1774316492,2026-03-24 01:41:32,3782,19.50,23.14,45.49,0.0,OK
1026,1774317092,2026-03-24 01:51:32,3786,19.62,23.48,45.55,0.0,OK
1027,1774317692,2026-03-24 02:01:32,3789,19.87,23.30,46.14,0.0,OK
1028,1774318292,2026-03-24 02:11:32,3782,20.06,23.26,48.22,0.0,OK
1029,1774318892,2026-03-24 02:21:32,3781,20.25,23.24,48.42,0.0,OK
1030,1774319492,2026-03-24 02:31:32,3781,20.37,23.23,48.38,0.0,OK
1031,1774320092,2026-03-24 02:41:32,3779,20.50,23.30,48.38,0.0,OK
1032,1774320692,2026-03-24 02:51:32,3781,20.68,23.16,49.06,0.0,OK
1033,1774321292,2026-03-24 03:01:32,3784,20.87,23.39,49.27,0.0,OK
1034,1774321892,2026-03-24 03:11:32,3779,20.93,23.23,49.14,0.0,OK
1035,1774322492,2026-03-24 03:21:32,3779,21.06,23.20,50.40,0.0,OK
1036,1774323092,2026-03-24 03:31:32,3774,21.12,23.09,50.58,0.0,OK
1037,1774323692,2026-03-24 03:41:32,3781,21.25,23.11,51.24,0.0,OK
1038,1774324292,2026-03-24 03:51:32,3778,21.31,23.14,51.21,0.0,OK
1039,1774324892,2026-03-24 04:01:32,3776,21.37,23.31,51.01,0.0,OK
1040,1774325492,2026-03-24 04:11:32,3782,21.43,23.51,50.37,0.0,OK
1041,1774326092,2026-03-24 04:21:32,3776,21.50,23.22,51.10,0.0,OK
1042,1774326692,2026-03-24 04:31:32,3780,21.56,23.55,50.63,0.0,OK
1043,1774327292,2026-03-24 04:41:32,3776,21.56,23.42,50.57,0.0,OK
1044,1774327892,2026-03-24 04:51:32,3784,21.62,23.46,51.00,0.0,OK
1045,1774328492,2026-03-24 05:01:32,3776,21.68,23.48,50.26,0.0,OK
1046,1774329092,2026-03-24 05:11:32,3784,21.75,23.39,51.55,0.0,OK
1047,1774329692,2026-03-24 05:21:32,3781,21.81,23.68,50.31,0.0,OK
1048,1774330292,2026-03-24 05:31:32,3781,21.81,23.46,51.11,0.0,OK
1049,1774330892,2026-03-24 05:41:32,3783,21.87,23.57,51.87,0.8,OK
1050,1774331492,2026-03-24 05:51:32,3780,21.87,23.42,51.91,5.8,OK
1051,1774332092,2026-03-24 06:01:32,3779,21.93,23.57,52.31,36.6,OK
1052,1774332692,2026-03-24 06:11:32,3783,22.00,23.63,52.11,159.1,OK
1053,1774333292,2026-03-24 06:21:32,3786,22.00,23.64,52.60,414.1,OK
1054,1774333892,2026-03-24 06:31:32,3783,22.06,23.91,51.85,854.9,OK
1055,1774334492,2026-03-24 06:41:32,3781,22.12,24.59,49.34,2483.3,OK
1056,1774335092,2026-03-24 06:51:32,3781,22.12,24.52,50.47,1465.0,OK
1057,1774335692,2026-03-24 07:01:32,3779,22.18,24.42,49.72,1597.4,OK
1058,1774336292,2026-03-24 07:11:32,3785,22.31,24.57,49.79,1990.8,OK
1059,1774336892,2026-03-24 07:21:32,3780,22.37,25.33,47.95,3825.8,OK
1060,1774337492,2026-03-24 07:31:32,3780,22.50,25.30,47.53,3174.9,OK
1061,1774338092,2026-03-24 07:41:32,3779,22.68,25.34,47.22,3025.0,OK
1062,1774338692,2026-03-24 07:51:32,3776,22.81,25.30,47.22,3096.6,OK
1063,1774339292,2026-03-24 08:01:32,3776,22.93,25.33,47.31,3160.8,OK
1064,1774339892,2026-03-24 08:11:32,3775,23.12,25.42,46.58,3505.8,OK
1065,1774340492,2026-03-24 08:21:32,3778,23.25,25.73,46.71,5664.1,OK
1066,1774341092,2026-03-24 08:31:32,3774,23.37,26.21,45.50,6302.4,OK
1067,1774341692,2026-03-24 08:41:32,3777,23.50,26.67,43.94,2159.7,OK
1068,1774342292,2026-03-24 08:51:32,3771,23.68,24.30,41.65,1013.0,OK
1069,1774342892,2026-03-24 09:01:32,2268,23.93,22.74,43.11,5720.8,OK
1070,1774343492,2026-03-24 09:11:32,2617,24.43,20.68,36.03,5075.8,OK
1071,1774344092,2026-03-24 09:21:32,2762,24.37,22.37,36.39,4875.0,OK
1072,1774344692,2026-03-24 09:31:32,2816,24.18,22.70,38.40,4141.6,OK
1073,1774345292,2026-03-24 09:41:32,2848,23.87,22.51,38.38,3761.6,OK
1074,1774345892,2026-03-24 09:51:32,2870,23.56,22.13,39.53,3779.9,OK
1075,1774346492,2026-03-24 10:01:32,2895,23.18,22.12,38.78,3837.4,OK
1076,1774347092,2026-03-24 10:11:32,2915,22.87,22.32,40.19,3463.3,OK
1077,1774347692,2026-03-24 10:21:32,2930,22.56,22.36,38.08,3235.8,OK
1078,1774348292,2026-03-24 10:31:32,2946,22.25,22.23,37.59,3224.9,OK
1079,1774348892,2026-03-24 10:41:32,2957,22.00,22.64,39.18,2995.0,OK
1080,1774349492,2026-03-24 10:51:32,2966,21.81,23.13,38.34,2899.1,OK
1081,1774350092,2026-03-24 11:01:32,2974,21.56,23.24,36.12,2865.0,OK
1082,1774350692,2026-03-24 11:11:32,2983,21.43,23.30,34.59,3324.9,OK
1083,1774351292,2026-03-24 11:21:32,2990,21.37,22.78,35.82,2903.3,OK
1084,1774351892,2026-03-24 11:31:32,2998,21.25,22.67,36.24,3081.6,OK
1085,1774352492,2026-03-24 11:41:32,3003,21.18,23.28,34.49,2910.0,OK
1086,1774353092,2026-03-24 11:51:32,3012,21.12,22.85,36.26,2763.3,OK
1087,1774353692,2026-03-24 12:01:32,3021,21.06,22.59,35.75,2512.5,OK
1088,1774354292,2026-03-24 12:11:32,3025,21.06,22.23,34.27,2245.8,OK
1089,1774354892,2026-03-24 12:21:32,3030,20.93,22.11,34.31,2243.3,OK
1090,1774355492,2026-03-24 12:31:32,3037,20.93,22.54,34.81,2200.0,OK
1091,1774356092,2026-03-24 12:41:32,3044,20.81,22.14,34.45,2159.1,OK
1092,1774356692,2026-03-24 12:51:32,3048,20.75,22.43,34.34,2157.5,OK
1093,1774357292,2026-03-24 13:01:32,3056,20.68,22.18,31.51,2170.8,OK
1094,1774357892,2026-03-24 13:11:32,3061,20.62,22.93,31.60,2220.8,OK
1095,1774358493,2026-03-24 13:21:33,3066,20.56,22.55,32.45,2310.8,OK
1096,1774359093,2026-03-24 13:31:33,3071,20.56,22.70,32.23,2234.1,OK
1097,1774359693,2026-03-24 13:41:33,3076,20.50,22.46,32.83,2250.0,OK
1098,1774360293,2026-03-24 13:51:33,3080,20.50,23.28,32.30,2545.8,OK
1099,1774360893,2026-03-24 14:01:33,3082,20.43,23.22,30.89,2130.0,OK
1100,1774361493,2026-03-24 14:11:33,3086,20.43,22.82,31.39,2234.1,OK
1101,1774362093,2026-03-24 14:21:33,3090,20.43,22.50,31.90,2335.8,OK
1102,1774362693,2026-03-24 14:31:33,3092,20.50,22.31,32.29,2014.1,OK
1103,1774363293,2026-03-24 14:41:33,3095,20.43,23.04,31.73,2887.5,OK
1104,1774363893,2026-03-24 14:51:33,3099,20.43,23.45,29.90,2844.1,OK
1105,1774364493,2026-03-24 15:01:33,3098,20.43,23.53,29.89,2777.5,OK
1106,1774365093,2026-03-24 15:11:33,3104,20.43,22.82,32.44,2537.5,OK
1107,1774365693,2026-03-24 15:21:33,3105,20.50,22.54,32.37,2089.1,OK
1108,1774366293,2026-03-24 15:31:33,3111,20.50,22.65,31.97,2469.1,OK
1109,1774366893,2026-03-24 15:41:33,3111,20.50,22.38,31.43,1743.3,OK
1110,1774367493,2026-03-24 15:51:33,3116,20.50,22.25,33.70,2132.5,OK
1111,1774368093,2026-03-24 16:01:33,3118,20.50,23.17,32.91,2044.9,OK
1112,1774368693,2026-03-24 16:11:33,3119,20.43,23.04,31.66,1675.8,OK
1113,1774369293,2026-03-24 16:21:33,3118,20.43,22.68,32.65,2244.1,OK
1114,1774369893,2026-03-24 16:31:33,3120,20.43,22.52,34.19,1982.4,OK
1115,1774370493,2026-03-24 16:41:33,3123,20.43,22.76,33.51,1628.3,OK
1116,1774371093,2026-03-24 16:51:33,3126,20.43,22.90,33.41,1520.8,OK
1117,1774371693,2026-03-24 17:01:33,3129,20.43,22.42,33.80,1273.3,OK
1118,1774372293,2026-03-24 17:11:33,3131,20.43,21.99,35.34,1046.6,OK
1119,1774372893,2026-03-24 17:21:33,3135,20.43,22.24,34.02,949.9,OK
1120,1774373493,2026-03-24 17:31:33,3137,20.43,22.26,34.07,859.1,OK
1121,1774374093,2026-03-24 17:41:33,3139,20.37,22.03,34.88,700.0,OK
1122,1774374693,2026-03-24 17:51:33,3137,20.31,21.49,35.97,536.6,OK
1123,1774375293,2026-03-24 18:01:33,3144,20.31,21.38,36.25,341.6,OK
1124,1774375893,2026-03-24 18:11:33,3148,20.18,21.25,37.60,155.8,OK
1125,1774376493,2026-03-24 18:21:33,3149,20.12,22.11,37.08,73.3,OK
1126,1774377093,2026-03-24 18:31:33,3148,20.06,22.34,37.34,24.9,OK
1127,1774377693,2026-03-24 18:41:33,3148,20.00,21.76,40.20,6.6,OK
1128,1774378293,2026-03-24 18:51:33,3148,20.00,22.26,41.60,3.3,OK
1129,1774378893,2026-03-24 19:01:33,3148,19.93,22.43,46.30,3.3,OK
1130,1774379493,2026-03-24 19:11:33,3149,19.93,22.24,46.42,3.3,OK
1131,1774380093,2026-03-24 19:21:33,3152,20.00,22.35,47.85,3.3,OK
1132,1774380693,2026-03-24 19:31:33,3149,20.00,21.93,46.40,5.0,OK
1133,1774381293,2026-03-24 19:41:33,3152,20.00,22.46,44.70,5.0,OK
1134,1774381893,2026-03-24 19:51:33,3156,19.93,22.57,44.83,5.0,OK
1135,1774382493,2026-03-24 20:01:33,3153,20.00,22.49,42.82,5.0,OK
1136,1774383093,2026-03-24 20:11:33,3154,20.00,22.99,44.30,5.0,OK
1137,1774383693,2026-03-24 20:21:33,3154,20.00,22.83,43.50,5.0,OK
1138,1774384293,2026-03-24 20:31:33,3161,20.00,22.07,43.56,5.0,OK
1139,1774384893,2026-03-24 20:41:33,3161,20.00,22.15,42.12,4.1,OK
1140,1774385493,2026-03-24 20:51:33,3160,19.93,21.92,43.58,5.0,OK
1141,1774386093,2026-03-24 21:01:33,3162,19.93,22.28,43.20,5.0,OK
1142,1774386693,2026-03-24 21:11:33,3165,19.87,22.05,46.89,5.0,OK
1143,1774387293,2026-03-24 21:21:33,3167,19.87,21.50,45.00,5.0,OK
1144,1774387893,2026-03-24 21:31:33,3170,19.81,22.08,46.37,5.0,OK
1145,1774388493,2026-03-24 21:41:33,3170,19.75,22.07,51.18,5.0,OK
1146,1774389093,2026-03-24 21:51:33,3173,19.68,21.72,50.14,5.0,OK
1147,1774389693,2026-03-24 22:01:33,3175,19.68,21.83,49.96,5.0,OK
1148,1774390293,2026-03-24 22:11:33,3176,19.62,21.94,47.25,4.1,OK
1149,1774390893,2026-03-24 22:21:33,3176,19.56,21.99,45.31,5.0,OK
1150,1774391493,2026-03-24 22:31:33,3179,19.50,21.42,43.61,5.0,OK
1151,1774392093,2026-03-24 22:41:33,3182,19.50,21.46,46.49,5.0,OK
1152,1774392693,2026-03-24 22:51:33,3186,19.43,21.68,46.55,5.0,OK
1153,1774393293,2026-03-24 23:01:33,3186,19.37,22.41,46.33,4.1,OK
1154,1774393893,2026-03-24 23:11:33,3189,19.31,22.57,42.04,5.0,OK
1155,1774394493,2026-03-24 23:21:33,3187,19.31,22.45,45.16,5.0,OK
1156,1774395093,2026-03-24 23:31:33,3187,19.25,21.17,44.48,4.1,OK
1157,1774395693,2026-03-24 23:41:33,3191,19.25,21.42,47.36,5.0,OK
1158,1774396293,2026-03-24 23:51:33,3194,19.18,21.46,45.71,0.0,OK
1159,1774396893,2026-03-25 00:01:33,3195,19.18,20.38,46.92,0.0,OK
1160,1774397493,2026-03-25 00:11:33,3198,19.12,20.37,48.04,0.0,OK
1161,1774398093,2026-03-25 00:21:33,3202,19.06,20.86,45.91,0.0,OK
1162,1774398693,2026-03-25 00:31:33,3206,18.93,20.25,46.86,0.0,OK
1163,1774399293,2026-03-25 00:41:33,3205,18.81,20.67,43.23,0.0,OK
1164,1774399893,2026-03-25 00:51:33,3211,18.75,20.79,44.75,0.0,OK
1165,1774400493,2026-03-25 01:01:33,3211,18.68,20.75,45.67,0.0,OK
1166,1774401093,2026-03-25 01:11:33,3215,18.62,21.54,43.95,0.0,OK
1167,1774401693,2026-03-25 01:21:33,3210,18.50,22.77,45.14,0.0,OK
1168,1774402293,2026-03-25 01:31:33,3209,18.43,23.16,45.36,0.0,OK
1169,1774402893,2026-03-25 01:41:33,3206,18.50,23.28,45.75,0.0,OK
1170,1774403493,2026-03-25 01:51:33,3202,18.62,23.36,46.43,0.0,OK
1171,1774404093,2026-03-25 02:01:33,3197,18.75,23.33,46.84,0.0,OK
1172,1774404693,2026-03-25 02:11:33,3195,18.93,23.39,47.79,0.0,OK
1173,1774405293,2026-03-25 02:21:33,3194,19.12,23.41,48.30,0.0,OK
1174,1774405893,2026-03-25 02:31:33,3191,19.37,23.34,48.70,0.0,OK
1175,1774406493,2026-03-25 02:41:33,3188,19.56,23.43,48.92,0.0,OK
1176,1774407093,2026-03-25 02:51:33,3187,19.75,23.57,48.85,0.0,OK
1177,1774407693,2026-03-25 03:01:33,3184,19.93,23.41,49.76,0.0,OK
1178,1774408293,2026-03-25 03:11:33,3184,20.12,23.60,49.55,0.0,OK
1179,1774408893,2026-03-25 03:21:33,3184,20.25,23.49,50.05,0.0,OK
1180,1774409493,2026-03-25 03:31:33,3184,20.43,23.65,51.22,0.0,OK
1181,1774410093,2026-03-25 03:41:33,3181,20.56,23.61,52.42,0.0,OK
1182,1774410693,2026-03-25 03:51:33,3181,20.68,23.38,53.67,0.0,OK
1183,1774411293,2026-03-25 04:01:33,3181,20.81,23.54,53.01,0.0,OK
1184,1774411893,2026-03-25 04:11:33,3180,20.87,23.49,53.34,0.0,OK
1185,1774412493,2026-03-25 04:21:33,3181,21.00,23.53,54.37,0.0,OK
1186,1774413093,2026-03-25 04:31:33,3182,21.06,23.41,53.80,0.0,OK
1187,1774413693,2026-03-25 04:41:33,3184,21.12,23.53,53.03,0.0,OK
1188,1774414293,2026-03-25 04:51:33,3181,21.18,23.48,53.56,0.0,OK
1189,1774414893,2026-03-25 05:01:33,3182,21.25,23.43,54.81,0.0,OK
1190,1774415493,2026-03-25 05:11:33,3183,21.31,23.53,54.46,0.0,OK
1191,1774416093,2026-03-25 05:21:33,3179,21.37,23.51,55.42,0.0,OK
1192,1774416693,2026-03-25 05:31:33,3181,21.43,23.70,54.45,0.8,OK
1193,1774417293,2026-03-25 05:41:33,3183,21.50,23.53,54.20,5.8,OK
1194,1774417893,2026-03-25 05:51:33,3183,21.50,23.73,54.92,35.0,OK
1195,1774418493,2026-03-25 06:01:33,3185,21.56,23.60,54.51,132.5,OK
1196,1774419093,2026-03-25 06:11:33,3185,21.56,23.88,54.15,366.6,OK
1197,1774419693,2026-03-25 06:21:33,3184,21.62,24.28,53.26,912.4,OK
1198,1774420293,2026-03-25 06:31:33,3185,21.68,24.93,51.82,2145.0,OK
1199,1774420893,2026-03-25 06:41:33,3187,21.75,26.17,49.00,4256.6,OK
1200,1774421493,2026-03-25 06:51:33,3182,21.81,27.26,47.26,6351.6,OK
1201,1774422093,2026-03-25 07:01:33,3176,22.00,28.33,44.87,1773.9,OK
1202,1774422693,2026-03-25 07:11:33,3175,22.25,28.19,37.89,3576.4,OK
1203,1774423293,2026-03-25 07:21:33,3173,22.62,30.09,35.71,5194.7,OK
1204,1774423893,2026-03-25 07:31:33,3171,22.93,30.24,32.32,145.2,OK
1205,1774424493,2026-03-25 07:41:33,3170,23.31,31.75,30.39,1227.7,OK
1206,1774425093,2026-03-25 07:51:33,3170,23.62,31.93,31.48,2114.4,OK
1207,1774425693,2026-03-25 08:01:33,3168,24.06,32.58,28.96,2716.9,OK
1208,1774426293,2026-03-25 08:11:33,3163,24.37,31.57,33.03,3194.4,OK
1209,1774426893,2026-03-25 08:21:33,3161,24.87,29.56,36.64,3569.4,OK
1210,1774427493,2026-03-25 08:31:33,3156,25.37,26.78,34.07,3519.4,OK
1211,1774428093,2026-03-25 08:41:33,3155,25.87,24.58,34.36,2771.9,OK
1212,1774428693,2026-03-25 08:51:33,3163,26.31,24.23,37.54,4568.9,OK
1213,1774429293,2026-03-25 09:01:33,3172,26.56,23.88,37.62,5418.3,OK
1214,1774429893,2026-03-25 09:11:33,3186,26.50,24.50,32.88,5087.5,OK
1215,1774430493,2026-03-25 09:21:33,3192,26.25,24.91,33.32,4820.0,OK
1216,1774431093,2026-03-25 09:31:33,3197,26.00,25.30,33.23,4539.1,OK
1217,1774431693,2026-03-25 09:41:33,3202,25.62,24.73,36.06,4370.0,OK
1218,1774432293,2026-03-25 09:51:33,3205,25.37,25.24,34.77,4200.8,OK
1219,1774432893,2026-03-25 10:01:33,3207,25.06,24.46,36.10,3981.6,OK
1220,1774433493,2026-03-25 10:11:33,3212,24.81,24.84,35.64,3789.1,OK
1221,1774434093,2026-03-25 10:21:33,3218,24.62,23.84,34.97,3609.9,OK
1222,1774434693,2026-03-25 10:31:33,3221,24.37,24.38,34.85,3475.8,OK
1223,1774435293,2026-03-25 10:41:33,3224,24.12,24.45,34.98,3299.1,OK
1224,1774435893,2026-03-25 10:51:33,3229,23.93,23.84,34.73,3042.5,OK
1225,1774436493,2026-03-25 11:01:33,3233,23.75,24.31,36.13,2819.1,OK
1226,1774437093,2026-03-25 11:11:33,3235,23.56,24.00,34.99,2712.5,OK
1227,1774437693,2026-03-25 11:21:33,3244,23.37,23.93,37.16,2606.6,OK
1228,1774438293,2026-03-25 11:31:33,3245,23.18,23.87,34.35,2525.8,OK
1229,1774438893,2026-03-25 11:41:33,3250,23.06,23.69,33.82,2483.3,OK
1230,1774439493,2026-03-25 11:51:33,3250,22.87,23.62,38.01,2432.5,OK
1231,1774440093,2026-03-25 12:01:33,3255,22.75,23.33,34.38,2370.8,OK
1232,1774440693,2026-03-25 12:11:33,3261,22.62,24.27,34.83,2335.0,OK
1233,1774441293,2026-03-25 12:21:33,3262,22.43,23.87,33.50,2303.3,OK
1234,1774441894,2026-03-25 12:31:34,3261,22.37,23.52,33.41,2241.6,OK
1235,1774442494,2026-03-25 12:41:34,3267,22.31,23.33,35.02,2200.0,OK
1236,1774443094,2026-03-25 12:51:34,3268,22.18,23.24,36.24,2160.0,OK
1237,1774443694,2026-03-25 13:01:34,3273,22.12,23.57,32.85,2136.6,OK
1238,1774444294,2026-03-25 13:11:34,3277,22.00,23.71,32.10,2107.5,OK
1239,1774444894,2026-03-25 13:21:34,3277,21.93,23.72,36.27,2079.1,OK
1240,1774445494,2026-03-25 13:31:34,3281,21.87,23.44,36.74,2051.6,OK
1241,1774446094,2026-03-25 13:41:34,3280,21.81,23.31,34.38,2029.9,OK
1242,1774446694,2026-03-25 13:51:34,3283,21.75,24.01,34.49,1996.6,OK
1243,1774447294,2026-03-25 14:01:34,3286,21.68,23.66,33.57,1970.8,OK
1244,1774447894,2026-03-25 14:11:34,3290,21.62,23.15,35.01,1959.1,OK
1245,1774448494,2026-03-25 14:21:34,3291,21.62,22.90,32.94,1917.4,OK
1246,1774449094,2026-03-25 14:31:34,3295,21.56,23.39,34.65,1894.1,OK
1247,1774449694,2026-03-25 14:41:34,3298,21.50,23.16,35.73,1874.1,OK
1248,1774450294,2026-03-25 14:51:34,3301,21.43,22.97,33.30,1854.9,OK
1249,1774450894,2026-03-25 15:01:34,3303,21.37,23.62,32.84,1832.4,OK
1250,1774451494,2026-03-25 15:11:34,3306,21.31,23.96,34.01,1804.9,OK
1251,1774452094,2026-03-25 15:21:34,3306,21.25,23.47,32.03,1769.1,OK
1252,1774452694,2026-03-25 15:31:34,3305,21.25,23.21,33.91,1741.6,OK
1253,1774453294,2026-03-25 15:41:34,3312,21.25,22.99,34.07,1700.8,OK
1254,1774453894,2026-03-25 15:51:34,3314,21.25,23.25,31.82,1666.6,OK
1255,1774454494,2026-03-25 16:01:34,3315,21.25,23.38,29.52,1618.3,OK
1256,1774455094,2026-03-25 16:11:34,3317,21.18,23.42,30.47,1566.6,OK
1257,1774455694,2026-03-25 16:21:34,3316,21.18,22.89,33.60,1490.0,OK
1258,1774456294,2026-03-25 16:31:34,3320,21.12,22.87,32.33,1411.6,OK
1259,1774456894,2026-03-25 16:41:34,3325,21.12,22.83,33.28,1340.0,OK
1260,1774457494,2026-03-25 16:51:34,3327,21.06,23.26,33.38,1267.5,OK
1261,1774458094,2026-03-25 17:01:34,3327,21.06,23.40,32.59,1185.8,OK
1262,1774458694,2026-03-25 17:11:34,3328,21.00,23.05,34.96,1086.6,OK
1263,1774459294,2026-03-25 17:21:34,3331,21.00,23.17,35.74,978.3,OK
1264,1774459894,2026-03-25 17:31:34,3331,20.93,22.64,34.73,849.9,OK
1265,1774460494,2026-03-25 17:41:34,3332,21.00,22.87,34.16,710.8,OK
1266,1774461094,2026-03-25 17:51:34,3333,21.00,23.11,37.81,550.0,OK
1267,1774461694,2026-03-25 18:01:34,3335,20.93,23.21,39.44,388.3,OK
1268,1774462294,2026-03-25 18:11:34,3333,20.93,22.96,37.40,230.8,OK
1269,1774462894,2026-03-25 18:21:34,3336,20.93,23.21,36.73,101.6,OK
1270,1774463494,2026-03-25 18:31:34,3338,20.87,23.25,38.48,28.3,OK
1271,1774464094,2026-03-25 18:41:34,3339,20.87,22.93,37.28,4.1,OK
1272,1774464694,2026-03-25 18:51:34,3342,20.87,22.43,38.18,0.8,OK
1273,1774465294,2026-03-25 19:01:34,3344,20.81,22.90,39.19,0.0,OK
1274,1774465894,2026-03-25 19:11:34,3344,20.75,22.40,34.90,0.0,OK
1275,1774466494,2026-03-25 19:21:34,3348,20.75,22.48,37.82,0.0,OK
1276,1774467094,2026-03-25 19:31:34,3350,20.68,22.77,38.82,0.0,OK
1277,1774467694,2026-03-25 19:41:34,3350,20.62,22.50,38.28,0.0,OK
1278,1774468294,2026-03-25 19:51:34,3353,20.56,22.65,39.02,0.0,OK
1279,1774468894,2026-03-25 20:01:34,3353,20.50,22.61,39.70,0.0,OK
1280,1774469494,2026-03-25 20:11:34,3356,20.43,22.13,38.87,0.0,OK
1281,1774470094,2026-03-25 20:21:34,3358,20.43,21.95,39.09,2.5,OK
1282,1774470694,2026-03-25 20:31:34,3359,20.37,22.90,39.21,2.5,OK
1283,1774471294,2026-03-25 20:41:34,3360,20.31,21.90,36.63,2.5,OK
1284,1774471894,2026-03-25 20:51:34,3363,20.25,22.04,38.36,2.5,OK
1285,1774472494,2026-03-25 21:01:34,3365,20.25,22.06,38.90,2.5,OK
1286,1774473094,2026-03-25 21:11:34,3370,20.18,21.38,38.94,2.5,OK
1287,1774473694,2026-03-25 21:21:34,3371,20.12,21.89,39.54,2.5,OK
